season,week,contestant,fan_vote_estimate,certainty
30,2,Kenya Moore,0.45454545454545453,1.0
30,2,Brian Austin Green,0.36363636363636365,1.0
30,2,Jimmie Allen,0.2727272727272727,1.0
30,2,Melora Hardin,0.18181818181818182,1.0
30,2,Suni Lee,0.09090909090909091,1.0
30,3,Matt James,0.9,1.0
30,3,"Mike ""The Miz"" Mizanin",0.8,1.0
30,3,Christine Chiu,1.0,1.0
30,3,Melanie C,0.7,1.0
30,3,Olivia Jade,0.6,1.0
30,3,Kenya Moore,0.5,1.0
30,3,Brian Austin Green,0.4,1.0
30,3,Jimmie Allen,0.3,1.0
30,3,Melora Hardin,0.2,1.0
30,3,Suni Lee,0.1,1.0
30,4,Matt James,1.0,1.0
30,4,"Mike ""The Miz"" Mizanin",0.6666666666666666,1.0
30,4,Melanie C,0.7777777777777778,1.0
30,4,Olivia Jade,0.5555555555555556,1.0
30,4,Kenya Moore,0.4444444444444444,1.0
30,4,Brian Austin Green,0.8888888888888888,1.0
30,4,Jimmie Allen,0.3333333333333333,1.0
30,4,Melora Hardin,0.2222222222222222,1.0
30,4,Suni Lee,0.1111111111111111,1.0
30,5,"Mike ""The Miz"" Mizanin",0.2857142857142857,0.0
30,5,Melanie C,0.14285714285714285,0.0
30,5,Olivia Jade,0.42857142857142855,0.0
30,5,Kenya Moore,0.5714285714285714,0.0
30,5,Jimmie Allen,1.0,0.0
30,5,Melora Hardin,0.7142857142857143,0.0
30,5,Suni Lee,0.8571428571428571,0.0
30,6,"Mike ""The Miz"" Mizanin",1.0,1.0
30,6,Olivia Jade,0.8333333333333334,1.0
30,6,Kenya Moore,0.5,1.0
30,6,Jimmie Allen,0.3333333333333333,1.0
30,6,Melora Hardin,0.6666666666666666,1.0
30,6,Suni Lee,0.16666666666666666,1.0
30,7,"Mike ""The Miz"" Mizanin",0.8,1.0
30,7,Olivia Jade,0.2,1.0
30,7,Jimmie Allen,0.4,1.0
30,7,Melora Hardin,0.6,1.0
30,7,Suni Lee,1.0,1.0
30,8,Olivia Jade,0.75,1.0
30,8,Jimmie Allen,0.25,1.0
30,8,Melora Hardin,0.5,1.0
30,8,Suni Lee,1.0,1.0
31,1,Cheryl Ladd,0.9166666666666666,1.0
31,1,Sam Champion,0.75,1.0
31,1,Heidi D'Amelio,0.8333333333333334,1.0
31,1,Jordin Sparks,0.4166666666666667,1.0
31,1,Vinny Guadagnino,0.6666666666666666,1.0
31,1,Trevor Donovan,0.5833333333333334,1.0
31,1,Jessie James Decker,0.5,1.0
31,1,Joseph Baena,0.3333333333333333,1.0
31,1,Teresa Giudice,0.25,1.0
31,1,Daniel Durant,0.16666666666666666,1.0
31,1,Selma Blair,0.08333333333333333,1.0
31,1,Jason Lewis,1.0,1.0
31,2,Cheryl Ladd,0.9090909090909091,1.0
31,2,Sam Champion,0.7272727272727273,1.0
31,2,Heidi D'Amelio,0.8181818181818182,1.0
31,2,Jordin Sparks,0.36363636363636365,1.0
31,2,Vinny Guadagnino,0.6363636363636364,1.0
31,2,Trevor Donovan,0.5454545454545454,1.0
31,2,Jessie James Decker,0.45454545454545453,1.0
31,2,Joseph Baena,0.2727272727272727,1.0
31,2,Teresa Giudice,1.0,1.0
31,2,Daniel Durant,0.18181818181818182,1.0
31,2,Selma Blair,0.09090909090909091,1.0
31,3,Cheryl Ladd,1.0,1.0
31,3,Sam Champion,0.9,1.0
31,3,Heidi D'Amelio,0.8,1.0
31,3,Jordin Sparks,0.7,1.0
31,3,Vinny Guadagnino,0.6,1.0
31,3,Trevor Donovan,0.5,1.0
31,3,Jessie James Decker,0.4,1.0
31,3,Joseph Baena,0.3,1.0
31,3,Daniel Durant,0.2,1.0
31,3,Selma Blair,0.1,1.0
31,4,Sam Champion,1.0,1.0
31,4,Heidi D'Amelio,0.8888888888888888,1.0
31,4,Jordin Sparks,0.7777777777777778,1.0
31,4,Vinny Guadagnino,0.6666666666666666,1.0
31,4,Trevor Donovan,0.5555555555555556,1.0
31,4,Jessie James Decker,0.4444444444444444,1.0
31,4,Joseph Baena,0.3333333333333333,1.0
31,4,Daniel Durant,0.2222222222222222,1.0
31,4,Selma Blair,0.1111111111111111,1.0
31,5,Heidi D'Amelio,1.0,1.0
31,5,Jordin Sparks,0.875,1.0
31,5,Vinny Guadagnino,0.75,1.0
31,5,Trevor Donovan,0.625,1.0
31,5,Jessie James Decker,0.5,1.0
31,5,Joseph Baena,0.125,1.0
31,5,Daniel Durant,0.375,1.0
31,5,Selma Blair,0.25,1.0
31,6,Heidi D'Amelio,1.0,1.0
31,6,Jordin Sparks,0.8333333333333334,1.0
31,6,Vinny Guadagnino,0.6666666666666666,1.0
31,6,Trevor Donovan,0.5,1.0
31,6,Jessie James Decker,0.16666666666666666,1.0
31,6,Daniel Durant,0.3333333333333333,1.0
31,7,Heidi D'Amelio,1.0,1.0
31,7,Jordin Sparks,0.4,1.0
31,7,Vinny Guadagnino,0.8,1.0
31,7,Trevor Donovan,0.6,1.0
31,7,Daniel Durant,0.2,1.0
31,8,Daniel Durant,1.0,1.0
31,8,Heidi D'Amelio,0.5,1.0
31,8,Vinny Guadagnino,0.25,1.0
31,8,Trevor Donovan,0.75,1.0
32,1,Jamie Lynn Spears,0.8888888888888888,1.0
32,1,Matt Walsh,1.0,1.0
32,1,Barry Williams,0.7777777777777778,1.0
32,1,Mauricio Umansky,0.6666666666666666,1.0
32,1,Tyson Beckford,0.5555555555555556,1.0
32,1,Adrian Peterson,0.4444444444444444,1.0
32,1,Mira Sorvino,0.3333333333333333,1.0
32,1,Harry Jowsey,0.2222222222222222,1.0
32,1,Lele Pons,0.1111111111111111,1.0
32,2,Jamie Lynn Spears,0.375,1.0
32,2,Barry Williams,0.625,1.0
32,2,Mauricio Umansky,1.0,1.0
32,2,Tyson Beckford,0.25,1.0
32,2,Adrian Peterson,0.75,1.0
32,2,Mira Sorvino,0.5,1.0
32,2,Harry Jowsey,0.875,1.0
32,2,Lele Pons,0.125,1.0
32,3,Barry Williams,1.0,1.0
32,3,Mauricio Umansky,0.8571428571428571,1.0
32,3,Tyson Beckford,0.5714285714285714,1.0
32,3,Adrian Peterson,0.7142857142857143,1.0
32,3,Mira Sorvino,0.42857142857142855,1.0
32,3,Harry Jowsey,0.2857142857142857,1.0
32,3,Lele Pons,0.14285714285714285,1.0
32,4,Barry Williams,1.0,1.0
32,4,Mauricio Umansky,0.8333333333333334,1.0
32,4,Adrian Peterson,0.16666666666666666,1.0
32,4,Harry Jowsey,0.5,1.0
32,4,Mira Sorvino,0.6666666666666666,1.0
32,4,Lele Pons,0.3333333333333333,1.0
32,5,Barry Williams,1.0,1.0
32,5,Mauricio Umansky,0.8,1.0
32,5,Harry Jowsey,0.6,1.0
32,5,Mira Sorvino,0.2,1.0
32,5,Lele Pons,0.4,1.0
32,6,Lele Pons,0.5,1.0
32,6,Harry Jowsey,1.0,1.0
32,6,Mauricio Umansky,0.25,1.0
32,6,Barry Williams,0.75,1.0
32,7,Lele Pons,0.3333333333333333,0.0
32,7,Harry Jowsey,0.6666666666666666,0.0
32,7,Barry Williams,1.0,0.0
32,8,Harry Jowsey,1.0,0.0
32,8,Barry Williams,0.5,0.0
33,2,Reginald VelJohnson,1.0,1.0
33,2,Anna Delvey,0.5,1.0
33,2,Eric Roberts,0.875,1.0
33,2,Jenn Tran,0.75,1.0
33,2,Tori Spelling,0.375,1.0
33,2,Phaedra Parks,0.625,1.0
33,2,Dwight Howard ,0.125,1.0
33,2,Brooks Nader,0.25,1.0
33,3,Reginald VelJohnson,1.0,1.0
33,3,Eric Roberts,0.16666666666666666,1.0
33,3,Jenn Tran,0.3333333333333333,1.0
33,3,Phaedra Parks,0.6666666666666666,1.0
33,3,Dwight Howard ,0.8333333333333334,1.0
33,3,Brooks Nader,0.5,1.0
33,4,Jenn Tran,1.0,1.0
33,4,Phaedra Parks,0.5,1.0
33,4,Dwight Howard ,0.75,1.0
33,4,Brooks Nader,0.25,1.0
33,5,Jenn Tran,0.6666666666666666,1.0
33,5,Phaedra Parks,0.3333333333333333,1.0
33,5,Dwight Howard ,1.0,1.0
33,6,Jenn Tran,1.0,0.0
33,6,Dwight Howard ,0.5,0.0
34,2,Scott Hoying,0.6666666666666666,1.0
34,2,Lauren Jauregui,0.7777777777777778,1.0
34,2,Corey Feldman,1.0,1.0
34,2,Jen Affleck,0.5555555555555556,1.0
34,2,Baron Davis,0.8888888888888888,1.0
34,2,Hilaria Baldwin,0.4444444444444444,1.0
34,2,Whitney Leavitt,0.3333333333333333,1.0
34,2,Andy Richter,0.2222222222222222,1.0
34,2,Danielle Fishel,0.1111111111111111,1.0
34,3,Scott Hoying,1.0,1.0
34,3,Lauren Jauregui,0.5714285714285714,1.0
34,3,Jen Affleck,0.7142857142857143,1.0
34,3,Hilaria Baldwin,0.2857142857142857,1.0
34,3,Whitney Leavitt,0.14285714285714285,1.0
34,3,Andy Richter,0.8571428571428571,1.0
34,3,Danielle Fishel,0.42857142857142855,1.0
34,4,Scott Hoying,1.0,1.0
34,4,Jen Affleck,0.5,1.0
34,4,Hilaria Baldwin,0.16666666666666666,1.0
34,4,Whitney Leavitt,0.3333333333333333,1.0
34,4,Andy Richter,0.8333333333333334,1.0
34,4,Danielle Fishel,0.6666666666666666,1.0
34,6,Scott Hoying,0.6,1.0
34,6,Jen Affleck,0.8,1.0
34,6,Whitney Leavitt,0.2,1.0
34,6,Andy Richter,1.0,1.0
34,6,Danielle Fishel,0.4,1.0
34,7,Jen Affleck,0.5,1.0
34,7,Whitney Leavitt,0.25,1.0
34,7,Andy Richter,1.0,1.0
34,7,Danielle Fishel,0.75,1.0
34,8,Whitney Leavitt,0.6666666666666666,1.0
34,8,Andy Richter,1.0,1.0
34,8,Danielle Fishel,0.3333333333333333,1.0
34,9,Whitney Leavitt,1.0,1.0
34,9,Andy Richter,0.5,1.0
